INVOICE_ID,PROCESSOR_BALANCE_AMOUNT_CENTS,PROCESSOR_CAPTURED_CHARGE_COUNT,PROCESSOR_UNCAPTURED_CHARGE_COUNT,PROCESSOR_FAILED_CHARGE_COUNT,HAS_REFUND_ACTIVITY,HAS_DISPUTE_ACTIVITY,HAS_DISPUTE_RAISED,HAS_DISPUTE_REVERSAL,HAS_CHARGE_WITHOUT_BALANCE,HAS_BALANCE_WITHOUT_CHARGE,FIRST_CHARGE_AVAILABLE_DATE,LAST_CHARGE_AVAILABLE_DATE
in_000000117588,79900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000032651,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000193726,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000107596,79900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000143243,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000271361,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000256468,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000194685,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000220873,29900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000084647,79900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000224883,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000260247,99000,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000273419,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000260126,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000130096,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000104871,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000204772,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000290211,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000233282,299000,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000112667,79900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000207883,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000040071,9900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000309966,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000147433,199900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000085808,99000,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000045206,199900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000279792,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000195196,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000143312,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000290498,29900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000023485,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000093976,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000283962,9900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000270753,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000132753,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000198375,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000296353,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000152560,199900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000172931,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000291466,29900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000298985,9900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000135085,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000306899,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000214344,79900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000008409,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000123672,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000001095,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000319846,199900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000194488,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000137232,29900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000309123,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000189615,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000301636,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000223304,79900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000082718,79900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000051087,79900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000099481,79900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000251186,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000233070,79900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000071291,199900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000185399,199900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000052135,79900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000255376,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000087673,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000056314,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000138448,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000123129,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000287588,25415,1,0,0,1,0,0,0,0,0,2024-06-11,2024-06-11
in_000000235502,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000305753,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000293810,79900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000183856,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000183482,79900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000264825,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000060058,79900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000311940,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000217466,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000135251,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000228465,299000,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000199304,199900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000276695,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000265339,79900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000222146,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000282330,799000,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000070196,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000064512,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000185910,29900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000115730,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000247389,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000154395,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000271856,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000149922,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000093550,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000249068,23920,1,0,0,1,0,0,0,0,0,2024-06-05,2024-06-05
in_000000056749,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000316630,79900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000317526,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000202346,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000074200,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000230188,1999000,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000047747,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000083046,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000265474,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000137956,79900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000311974,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000199695,199900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000133005,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000243415,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000288101,99000,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000017250,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000235800,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000070712,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000112107,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000290975,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000180663,79900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000221293,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000039415,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000266720,29900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000006856,9900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000272023,79900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000230595,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000276236,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000083669,9900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000081420,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000021395,29900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000098058,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000239020,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000284769,29900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000196795,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000046992,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000212859,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000279631,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000236708,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000168810,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000044057,199900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000066772,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000179056,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000150773,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000071766,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000099570,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000174008,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000128403,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000308673,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000270506,29900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000279102,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000306715,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000033641,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000089979,79900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000128725,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000251113,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000079810,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000125913,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000267737,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000119041,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000293408,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000299100,9900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000272556,79900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000109478,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000249755,29900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000312355,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000141610,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000321027,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000201898,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000262393,79900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000313171,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000015450,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000319485,79900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000272391,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000201934,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000089557,199900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000197857,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000001564,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000102113,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000317961,79900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000107946,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000153714,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000010865,199900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000081665,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000303571,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000123860,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000219928,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000202861,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000041147,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000300475,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000183538,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000221627,29900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000294393,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000246644,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000282177,94050,1,0,0,1,0,0,0,0,0,2024-06-10,2024-06-10
in_000000247905,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000017466,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000055793,99000,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000250802,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000019686,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000314427,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000019472,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000145902,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000143988,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000001029,199900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000253347,79900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000136652,199900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000144809,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000009110,79900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000162801,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000096886,29900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000048799,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000057093,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000064855,199900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000124874,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000082845,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000155010,79900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000030343,29900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000239794,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000223135,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000149289,99000,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000106876,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000116977,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000205272,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000123731,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000077812,79900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000036491,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000144277,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000156295,79900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000192520,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000157969,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000032003,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000283874,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000314766,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000214067,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000106687,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000317170,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000276304,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000115290,79900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000317336,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000190579,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000198807,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000241799,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000022962,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000107983,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000017603,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000051715,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000022680,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000068187,79900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000001338,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000300910,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000113355,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000315880,79900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000252454,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000007023,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000267061,79900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000185823,199900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000027480,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000233249,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000093867,79900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000279352,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000275140,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000258693,29900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000265209,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000009706,29900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000191874,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000161921,99000,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000149706,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000145380,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000249483,299000,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000278806,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000170536,299000,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000064283,199900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000310495,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000020206,79900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000070437,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000078630,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000108938,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000300754,99000,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000006111,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000265076,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000159904,199900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000108814,79900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000161203,79900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000202357,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000064613,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000129673,79900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000009335,79900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000056428,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000122746,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000112453,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000293248,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000148169,199900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000317838,29900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000288521,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000027600,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000178485,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000319110,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000222346,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000310807,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000288906,199900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000190201,79900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000067471,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000260658,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000186154,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000235993,79900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000139610,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000054600,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000162782,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000191535,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000162471,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000287690,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000289303,79900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000142778,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000093029,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000224414,29900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000063759,9900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000077692,199900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000291753,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000193949,79900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000144600,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000318218,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000271437,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000246719,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000163037,199900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000044330,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000261990,799000,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000240405,299000,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000094541,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000310527,79900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000293606,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000182754,8415,1,0,0,1,0,0,0,0,0,2024-06-14,2024-06-14
